00|^NORMAL SERVICE|^1|^지장천1|^1001A65|^2017|^11|^None|^3.2|^8.6|^12.7|^0.7|^3.3|^2.3|^4000|^2.598|^0.022|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.8|^None|^None|^None|^0|^None|^489|^None|^None|^1.97|^0.078|^0|^0.004|^2.3|^0.016|^None|^None|^None|^None|^None|^None|^0.9|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^지장천2|^1001A70|^2017|^11|^None|^12.2|^8|^11.1|^1.1|^2.3|^0.1|^295|^2.515|^0.013|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^3.8|^None|^None|^None|^0|^None|^274|^None|^None|^2.244|^0.026|^0|^0.003|^2.271|^0.009|^None|^None|^None|^None|^None|^None|^1.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^동강|^1001A75|^2017|^11|^None|^11.8|^8.5|^13.1|^0.8|^2.2|^0.6|^1280|^2.695|^0.007|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^1.3|^None|^None|^None|^0|^None|^292|^None|^None|^2.08|^0.05|^1|^0|^2.161|^0.005|^None|^None|^None|^None|^None|^None|^1.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^석항천|^1001A80|^2017|^11|^None|^11.9|^8.1|^11.9|^0.8|^1.2|^0.2|^1800|^1.709|^0.005|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.1|^None|^None|^None|^0|^None|^184|^None|^None|^1.53|^0.028|^8|^0.002|^1.566|^0.003|^None|^None|^None|^None|^None|^None|^4.5|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^영월1|^1001A85|^2017|^11|^None|^11.5|^8.5|^12|^1|^2.9|^1.3|^890|^2.965|^0.011|^None|^0|^None|^None|^None|^None|^None|^0|^None|^None|^None|^None|^0.6|^None|^None|^None|^0|^None|^292|^None|^None|^2.326|^0.057|^32|^0|^2.417|^0.007|^None|^None|^None|^None|^None|^None|^2.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^주천강1|^1002A10|^2017|^11|^None|^5.6|^7.7|^11.2|^0.8|^2|^0.2|^12000|^8.202|^0.024|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.8|^None|^None|^None|^0|^None|^373|^None|^None|^7.395|^0.027|^16|^0.003|^7.961|^0.013|^None|^None|^None|^None|^None|^None|^2.7|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^주천강2|^1002A20|^2017|^11|^1.968|^8.9|^8.6|^13.2|^0.6|^2.6|^0.8|^8|^4.298|^0.011|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.7|^None|^None|^None|^0|^None|^282|^None|^None|^3.954|^0.007|^5|^0.001|^4.246|^0.009|^None|^None|^None|^None|^None|^None|^1.1|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^평창강1|^1002A30|^2017|^11|^None|^3.4|^7.9|^13.1|^0.9|^1.5|^0.2|^1800|^4.941|^0.012|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.4|^None|^None|^None|^0|^None|^216|^None|^None|^4.248|^0.046|^1|^0.002|^4.91|^0.006|^None|^None|^None|^None|^None|^None|^2|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^평창강2|^1002A40|^2017|^11|^None|^7|^7.7|^11.7|^0.9|^1.4|^0.6|^4400|^4.423|^0.013|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.3|^None|^None|^None|^0|^None|^291|^None|^None|^3.994|^0.025|^0|^0.002|^4.415|^0.006|^None|^None|^None|^None|^None|^None|^3|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^평창강3|^1002A50|^2017|^11|^None|^12.2|^8.4|^11.1|^0.9|^1.5|^0.2|^2400|^3.513|^0.011|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.2|^None|^None|^None|^0|^None|^235|^None|^None|^3.144|^0.046|^4|^0.002|^3.364|^0.006|^None|^None|^None|^None|^None|^None|^3.5|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^평창강3-1|^1002A55|^2017|^11|^6.096|^7.6|^8.5|^12.5|^0.5|^2.6|^1.3|^6|^3.652|^0.01|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.2|^None|^None|^None|^0|^None|^335|^None|^None|^3.338|^0.01|^3|^0.002|^3.622|^0.005|^None|^None|^None|^None|^None|^None|^1|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^영월2|^1003A05|^2017|^11|^None|^7.1|^8.5|^13.2|^1.2|^2.6|^0.7|^2744|^2.914|^0.01|^0|^0|^0.0001|^0|^None|^0|^None|^0|^None|^None|^None|^None|^0.9|^None|^None|^None|^0|^None|^329|^None|^None|^2.469|^0.054|^1|^0.001|^2.57|^0.008|^None|^None|^None|^None|^None|^None|^1.8|^None|^0|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
00|^NORMAL SERVICE|^1|^옥동천1|^1003A10|^2017|^11|^None|^10.9|^8.3|^11.8|^0.7|^1.3|^0.4|^2000|^1.377|^0.007|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^None|^0.2|^None|^None|^None|^0|^None|^197|^None|^None|^1.282|^0.067|^5|^0.002|^1.322|^0.003|^None|^None|^None|^None|^None|^None|^2.6|^None|^None|^None|^None|^None|^None|^None|^None|^None|^999|^1|^1
